"","DEA_Sexual_Biofilms_Clinical_Isolates_CAY540_2-FWD_C_albicans__SC5314__","DEA_Sexual_Biofilms_Clinical_Isolates_CAY540P_2-FWD_C_albicans__SC5314__"
"orf19.3698",0,0
"orf19.3699",103.982932883843,62.2025155534442
"orf19.3700",839.290815419592,1003.72241006694
"orf19.3701",75.3345738240089,57.4902037690924
"orf19.3704",141.119694628073,130.059805248111
"orf19.3704.1",96.5555805349973,115.922869895055
"orf19.3705",11.6715536910436,20.7341718511481
"orf19.3706",105.043983219393,98.9585474713886
"orf19.3707",5205.51294620546,10975.9166081123
"orf19.3708",0,0.942462356870367
"orf19.371",194.172211405544,141.369353530555
"orf19.3710",50.9304161063722,125.347493463759
"orf19.3711",33.9536107375815,35.813569561074
"orf19.3712",971.922107363269,1647.4241998094
"orf19.3713",4.24420134219768,26.3889459923703
"orf19.3714",27.5873087242849,65.0299026240553
"orf19.3715",13.7936543621425,14.1369353530555
"orf19.3719",0,0
"orf19.372",77.4566744951077,97.0736227576478
"orf19.3720",274.8120369073,389.236953387462
"orf19.3721",15.9157550332413,22.6190965648888
"orf19.3722",66.8461711396135,74.454526192759
"orf19.3724",113.532385903788,90.4763862595553
"orf19.3726",61.5409194618664,76.3394509064997
"orf19.3727",4.24420134219768,10.367085925574
"orf19.3728",6.36630201329652,7.53969885496294
"orf19.3730",39.2588624153286,38.6409566316851
"orf19.3732",328.92560402032,397.719114599295
"orf19.3733",476.41160066169,917.958335591738
"orf19.3734",253.591030196311,357.193233253869
"orf19.3735",1.06105033554942,6.59723649809257
"orf19.3736",1.06105033554942,446.727157156554
"orf19.3737",183.56170805005,217.708804437055
"orf19.3738",0,2.8273870706111
"orf19.374",1566.11029527094,1428.77293301548
"orf19.3740",185.683808721149,884.972153101275
"orf19.3742",188.866959727797,214.881417366444
"orf19.3743",63.6630201329652,73.5120638358886
"orf19.3744",55.1746174485699,71.6271391221479
"orf19.3746",0,3.76984942748147
"orf19.3748",2.12210067109884,1.88492471374073
"orf19.3749",37.1367617442297,49.0080425572591
"orf19.3751",30.7704597309332,82.9366874045923
"orf19.3752",116.715536910436,81.9942250477219
"orf19.3753",326.803503349222,369.445243893184
"orf19.3755",150.669147648018,102.72839689887
"orf19.3756",61.5409194618664,107.440708683222
"orf19.3757",21.2210067109884,47.1231178435184
"orf19.3758",21.2210067109884,41.4683437022962
"orf19.3759",80.639825501756,59.3751284828331
"orf19.376",459.434795292899,580.556811832146
"orf19.3760",0,0.942462356870367
"orf19.3761",28.6483590598344,37.6984942748147
"orf19.3762",5.3052516777471,13.1944729961851
"orf19.3763",8.48840268439536,16.9643224236666
"orf19.3764",27.5873087242849,19.7917094942777
"orf19.3765",56.2356677841193,235.615589217592
"orf19.3767",287.544640933893,235.615589217592
"orf19.3769",23.3431073820873,11.3095482824444
"orf19.377",1.06105033554942,4.71231178435184
"orf19.3770",33.9536107375815,26.3889459923703
"orf19.3773",174.012255030105,134.772117032463
"orf19.3774",21.2210067109884,59.3751284828331
"orf19.3774.1",12.732604026593,24.5040212786295
"orf19.3775",523.097815425864,512.69952213748
"orf19.3777",92.3113791927996,52.7778919847406
"orf19.3778",354.390812073506,279.911319990499
"orf19.3780",5.3052516777471,11.3095482824444
"orf19.3781",23.3431073820873,16.9643224236666
"orf19.3782",25.4652080531861,42.4108060591665
"orf19.3782.2",472.167399319492,459.921630152739
"orf19.3783",46.6862147641745,23.5615589217592
"orf19.3784",2.12210067109884,0
"orf19.3785",67.9072214751629,65.9723649809257
"orf19.3787",46.6862147641745,41.4683437022962
"orf19.3788",9.54945301994478,11.3095482824444
"orf19.3788.1",3422.94838248243,4424.86076550637
"orf19.3789",2387.3632549862,1736.01566135522
"orf19.3791",26.5262583887355,34.8711072042036
"orf19.3792",277.995187913948,334.57413668898
"orf19.3793",16.9768053687907,37.6984942748147
"orf19.3794",110.34923489714,116.865332251926
"orf19.3795",70.0293221462617,88.5914615458145
"orf19.3796",142.180744963622,114.980407538185
"orf19.3797",263.140483216256,175.297998377888
"orf19.3798",149.608097312468,114.980407538185
"orf19.3799",468.984248312844,499.505049141295
"orf19.3801",3.18315100664826,481.598264360758
"orf19.3802",190.989060398896,176.240460734759
"orf19.3803",163.401751674611,215.823879723314
"orf19.3804",203.721664425489,149.851514742388
"orf19.3806",187.805909392247,157.391213597351
"orf19.3809",184.622758385599,178.125385448499
"orf19.3810",4.24420134219768,4.71231178435184
"orf19.3811",124.142889259282,132.887192318722
"orf19.3812",593.127137572126,503.274898568776
"orf19.3813",268.445734894003,259.177148139351
"orf19.3815",110.34923489714,160.218600667962
"orf19.3817",73.21247315291,66.9148273377961
"orf19.3818",1.06105033554942,1.88492471374073
"orf19.3819",44.5641140930757,28.273870706111
"orf19.382",620.714446296411,1116.81789289139
"orf19.3820",39.2588624153286,49.9505049141295
"orf19.3821",25.4652080531861,30.1587954198517
"orf19.3822",1825.006577145,2377.83252638394
"orf19.3823",341.658208046913,426.935447662276
"orf19.3825",160.218600667962,160.218600667962
"orf19.3826",613.287093947565,443.899770085943
"orf19.3827",671.644862402783,918.900797948608
"orf19.3828",0,1.88492471374073
"orf19.3829",2295.0518757934,10085.2896808698
"orf19.3831",172.951204694556,265.774384637444
"orf19.3833",365.001315429001,404.316351097388
"orf19.3836",54.1135671130204,62.2025155534442
"orf19.3838",5359.36524486012,4115.73311245289
"orf19.3839",221.759520129829,246.925137500036
"orf19.384",67.9072214751629,62.2025155534442
"orf19.3840",83.8229765084042,91.4188486164256
"orf19.3841",13.7936543621425,19.7917094942777
"orf19.3843",55.1746174485699,54.6628166984813
"orf19.3844",131.570241608128,120.635181679407
"orf19.3845",280.117288585047,166.815837166055
"orf19.3846",126.264989930381,112.153020467574
"orf19.3848",49.8693657708228,64.087440267185
"orf19.385",430.786436233065,822.769637547831
"orf19.3851",36.0757114086803,188.492471374073
"orf19.3852",3.18315100664826,6.59723649809257
"orf19.3854",218.576369123181,254.464836354999
"orf19.3856",39.2588624153286,109.325633396963
"orf19.3858",79.5787751662065,80.1093003339812
"orf19.3859",574.028231532236,564.53495176535
"orf19.386",200.53851341884,208.284180868351
"orf19.3861",605.859741598719,481.598264360758
"orf19.3862",416.992781870922,327.976900190888
"orf19.3863",8.48840268439536,4.71231178435184
"orf19.3865",55.1746174485699,54.6628166984813
"orf19.3867",303.460395967134,278.968857633629
"orf19.3868",0,0
"orf19.3869",876.427577163821,626.737467318794
"orf19.387",237.67527516307,210.169105582092
"orf19.3870",371.367617442297,406.201275811128
"orf19.3871",47.7472650997239,32.0437201335925
"orf19.3872",31.8315100664826,58.4326661259628
"orf19.3873",129.448140937029,126.289955820629
"orf19.3874",10.6105033554942,23.5615589217592
"orf19.3876",1.06105033554942,9.42462356870367
"orf19.3877",3.18315100664826,11.3095482824444
"orf19.3878",253.591030196311,229.96081507637
"orf19.3879",1.06105033554942,4.71231178435184
"orf19.388",58.3577684552181,63.1449779103146
"orf19.3881",153.852298654666,198.859557299647
"orf19.3884",48.8083154352733,65.9723649809257
"orf19.3885",2.12210067109884,6.59723649809257
"orf19.3886",26.5262583887355,31.1012577767221
"orf19.3887",107.166083890491,111.210558110703
"orf19.3888",749.101536897891,920.785722662349
"orf19.3888.2",0,0
"orf19.389",33.9536107375815,29.2163330629814
"orf19.3893",58.3577684552181,41.4683437022962
"orf19.3894",43.5030637575262,38.6409566316851
"orf19.3895",100.799781877195,334.57413668898
"orf19.3897",0,2.8273870706111
"orf19.3898",141.119694628073,96.1311604007775
"orf19.3899",24.4041577176367,16.9643224236666
"orf19.390",350.146610731309,361.905545038221
"orf19.3900",904.014885888106,675.745509876053
"orf19.3901",14.8547046976919,12.2520106393148
"orf19.3902",46.6862147641745,69.7422144084072
"orf19.3903",0,3.76984942748147
"orf19.3904",1.06105033554942,3.76984942748147
"orf19.3905",1.06105033554942,5.6547741412222
"orf19.3906",0,3.76984942748147
"orf19.3907",0,0.942462356870367
"orf19.3908",16.9768053687907,49.9505049141295
"orf19.391",79.5787751662065,97.0736227576478
"orf19.3910",11.6715536910436,3.76984942748147
"orf19.3911",664.217510053937,353.423383826388
"orf19.3912",510.365211399271,527.778919847406
"orf19.3914",482.777902674986,487.25303850198
"orf19.3915",839.290815419592,754.912347853164
"orf19.3916",29.7094093953838,44.2957307729073
"orf19.3919",95.4945301994478,83.8791497614627
"orf19.3919.1",390.466523482187,371.330168606925
"orf19.392",265.262583887355,181.895234875981
"orf19.3920",72.1514228173606,78.2243756202405
"orf19.3921",122.020788588183,108.383171040092
"orf19.3922",137.936543621425,163.045987738574
"orf19.3923",15.9157550332413,69.7422144084072
"orf19.3924",3.18315100664826,7.53969885496294
"orf19.3925",1.06105033554942,4.71231178435184
"orf19.3926",16.9768053687907,16.0218600667962
"orf19.3928",194.172211405544,108.383171040092
"orf19.3929",436.091687910812,284.623631774851
"orf19.393",85.9450771795031,91.4188486164256
"orf19.3930",288.605691269442,260.119610496221
"orf19.3931",318.315100664826,507.044747996258
"orf19.3931.2",0,0
"orf19.3932",1469.55471473595,1703.97194122162
"orf19.3932.1",101.860832212744,656.896262738646
"orf19.3934",527.342016768062,977.333464074571
"orf19.3935",0,0
"orf19.3936",88.0671778506019,138.541966459944
"orf19.3937",81.7008758373054,128.17488053437
"orf19.3938",184.622758385599,134.772117032463
"orf19.3939",10.6105033554942,19.7917094942777
"orf19.394",98.6776812060961,96.1311604007775
"orf19.3940",18.0378557043401,19.7917094942777
"orf19.3941",1421.80744963622,950.9445180822
"orf19.3942",29.7094093953838,33.9286448473332
"orf19.3942.1",4446.86195628762,5247.6304030542
"orf19.3944",397.893875831033,327.034437834017
"orf19.3945",76.3956241595583,104.613321612611
"orf19.3946",70.0293221462617,39.5834189885554
"orf19.3947",48.8083154352733,45.2381931297776
"orf19.3949",268.445734894003,275.199008206147
"orf19.395",6773.7453421475,8254.08532147068
"orf19.3950",54.1135671130204,33.9286448473332
"orf19.3951",277.995187913948,212.996492652703
"orf19.3952",387.283372475538,198.859557299647
"orf19.3954",85.9450771795031,131.002267604981
"orf19.3954.1",71.0903724818112,94.2462356870367
"orf19.3955",337.414006704716,269.544234064925
"orf19.3956",58.3577684552181,56.547741412222
"orf19.3957",71.0903724818112,39.5834189885554
"orf19.3959",1033.46302682514,734.178176002016
"orf19.396",118.837637581535,81.0517626908516
"orf19.3960",73.21247315291,41.4683437022962
"orf19.3962",321.498251671474,246.925137500036
"orf19.3963",42.4420134219768,58.4326661259628
"orf19.3964",102.921882548294,121.577644036277
"orf19.3965",37.1367617442297,18.8492471374073
"orf19.3966",0,0
"orf19.3967",1426.05165097842,1440.08248129792
"orf19.3968",0,0
"orf19.3969",165.52385234571,123.462568750018
"orf19.397",146.42494630582,95.1886980439071
"orf19.3970",26.5262583887355,35.813569561074
"orf19.3971",0,1.88492471374073
"orf19.3972",88.0671778506019,90.4763862595553
"orf19.3973",73.21247315291,74.454526192759
"orf19.3974",1508.81357715128,4324.01729332124
"orf19.3976",2.12210067109884,1.88492471374073
"orf19.3977",152.791248319117,200.744482013388
"orf19.3978",99.7387315416455,81.9942250477219
"orf19.398",12.732604026593,25.4464836354999
"orf19.3980",647.240704685147,532.491231631758
"orf19.3981",16.9768053687907,92.361310973296
"orf19.3982",45.6251644286251,76.3394509064997
"orf19.3983",7.42735234884594,28.273870706111
"orf19.3984",162.340701339061,190.377396087814
"orf19.3986",11.6715536910436,22.6190965648888
"orf19.3988",38.1978120797791,21.6766342080184
"orf19.399",234.492124156422,213.938955009573
"orf19.3990",134.753392614776,88.5914615458145
"orf19.3991",95.4945301994478,60.3175908397035
"orf19.3992",39.2588624153286,17.906784780537
"orf19.3994",149.608097312468,128.17488053437
"orf19.3995",26.5262583887355,23.5615589217592
"orf19.3996",57.2967181196687,45.2381931297776
"orf19.3997",15372.49726144,16706.0877378841
"orf19.3998",12.732604026593,14.1369353530555
"orf19.3999",65.7851208040641,58.4326661259628
"orf19.400",75.3345738240089,136.657041746203
"orf19.4000",281.178338920596,482.540726717628
"orf19.4001",10.6105033554942,8.4821612118333
"orf19.4002",22.2820570465378,19.7917094942777
"orf19.4003",25.4652080531861,51.8354296278702
"orf19.4004",290.727791940541,294.048255343555
"orf19.4005",60.479869126317,50.8929672709998
"orf19.4006",81.7008758373054,61.2600531965739
"orf19.4007",45.6251644286251,29.2163330629814
"orf19.4009",374.550768448945,290.278405916073
"orf19.401",509.304161063722,448.612081870295
"orf19.4010",55.1746174485699,81.0517626908516
"orf19.4011",8.48840268439536,21.6766342080184
"orf19.4012",119.898687917085,74.454526192759
"orf19.4013",64.7240704685146,93.3037733301664
"orf19.4014",53.052516777471,73.5120638358886
"orf19.4015",130.509191272579,386.409566316851
"orf19.4016",742.735234884594,878.374916603182
"orf19.4017",11.6715536910436,5.6547741412222
"orf19.4018",216.454268452082,145.139202958037
"orf19.4019",53.052516777471,59.3751284828331
"orf19.4021",137.936543621425,98.9585474713886
"orf19.4022",338.475057040265,197.917094942777
"orf19.4023",1314.64136574573,950.9445180822
"orf19.4024",460.495845628448,521.181683349313
"orf19.4025",683.316416093827,463.691479580221
"orf19.4026",245.102627511916,186.607546660333
"orf19.4028",144.302845634721,90.4763862595553
"orf19.4029",1990.53042949071,1286.46111712805
"orf19.403",13.7936543621425,17.906784780537
"orf19.4030",54.1135671130204,33.9286448473332
"orf19.4031",170.829104023457,148.909052385518
"orf19.4032",609.042892605367,397.719114599295
"orf19.4033",113.532385903788,115.922869895055
"orf19.4035",1422.86849997177,1784.08124155561
"orf19.4036",115.654486574887,82.9366874045923
"orf19.4040",939.029546961237,553.225403482906
"orf19.4041",230.247922814224,129.11734289124
"orf19.4043",346.96345972466,458.979167795869
"orf19.4044",313.009848987079,257.29222342561
"orf19.4045",645.118604014048,593.751284828331
"orf19.4046",38.1978120797791,54.6628166984813
"orf19.4048",2248.36566102922,2512.6046434164
"orf19.405",133.692342279227,291.220868272943
"orf19.4051",1244.61204359947,836.906572900886
"orf19.4054",143.241795299172,117.807794608796
"orf19.4055",68.9682718107123,93.3037733301664
"orf19.4056",404.260177844329,810.517626908516
"orf19.4057",5.3052516777471,0
"orf19.4059",164.46280201016,192.262320801555
"orf19.406",141.119694628073,134.772117032463
"orf19.4060",105.043983219393,112.153020467574
"orf19.4061",4.24420134219768,5.6547741412222
"orf19.4062",162.340701339061,154.56382652674
"orf19.4063",0,2.8273870706111
"orf19.4064",22.2820570465378,32.9861824904629
"orf19.4066",101.860832212744,141.369353530555
"orf19.4067",0,0
"orf19.4068",71.0903724818112,69.7422144084072
"orf19.4069",1.06105033554942,0
"orf19.407",466.862147641745,339.286448473332
"orf19.4070",2.12210067109884,0
"orf19.4072",22.2820570465378,46.180655486648
"orf19.4076",351.207661066858,332.68921197524
"orf19.4077",63.6630201329652,49.0080425572591
"orf19.4078",27.5873087242849,44.2957307729073
"orf19.4079",169.768053687907,81.9942250477219
"orf19.4080",3.18315100664826,0
"orf19.4081",0,0
"orf19.4082",673.766963073882,1760.51968263385
"orf19.4084",193.111161069995,174.355536021018
"orf19.4085",84.8840268439536,82.9366874045923
"orf19.4086",24.4041577176367,47.1231178435184
"orf19.4088",45.6251644286251,44.2957307729073
"orf19.4089",433.969587239713,334.57413668898
"orf19.409",4226.16348649334,3938.55018936126
"orf19.4090",54.1135671130204,71.6271391221479
"orf19.4090.1",117.776587245986,109.325633396963
"orf19.4091",29.7094093953838,23.5615589217592
"orf19.4092",194.172211405544,101.785934542
"orf19.4093",499.754708043777,484.425651431369
"orf19.4094",0,0.942462356870367
"orf19.4095",0,0
"orf19.4096",96.5555805349973,98.9585474713886
"orf19.4097",56.2356677841193,74.454526192759
"orf19.4099",462.617946299547,558.880177624128
"orf19.410.3",1372.99913420095,1079.11939861657
"orf19.4101",5.3052516777471,18.8492471374073
"orf19.4102",609.042892605367,609.773144895128
"orf19.4104",26.5262583887355,14.1369353530555
"orf19.4105",9.54945301994478,21.6766342080184
"orf19.4106",48.8083154352733,53.7203543416109
"orf19.4107",27.5873087242849,34.8711072042036
"orf19.4109",276.934137578399,292.163330629814
"orf19.411",2808.60023819932,1519.24931927503
"orf19.4110",87.0061275150525,59.3751284828331
"orf19.4112",174.012255030105,161.161063024833
"orf19.4114",107.166083890491,119.692719322537
"orf19.4115",11.6715536910436,7.53969885496294
"orf19.4116",35.0146610731309,39.5834189885554
"orf19.4117",100.799781877195,85.7640744752034
"orf19.4118",3742.32453348281,2137.50462538199
"orf19.4119",615.409194618664,491.965350286332
"orf19.412",257.835231538509,184.722621946592
"orf19.4120",144.302845634721,81.9942250477219
"orf19.4121",54.1135671130204,56.547741412222
"orf19.4122",58.3577684552181,93.3037733301664
"orf19.4123",335.291906033617,363.790469751962
"orf19.4125",19.0989060398896,40.5258813454258
"orf19.4127",318.315100664826,342.113835543943
"orf19.4128",16.9768053687907,27.3314083492407
"orf19.413",105.043983219393,102.72839689887
"orf19.413.1",1761.34355701204,1001.8374853532
"orf19.4131",60.479869126317,66.9148273377961
"orf19.4132",1218.08578521073,1192.21488144101
"orf19.4133",79.5787751662065,77.2819132633701
"orf19.4134",15.9157550332413,39.5834189885554
"orf19.4135",559.173526834545,487.25303850198
"orf19.4136",31.8315100664826,32.0437201335925
"orf19.414",296.033043618288,229.018352719499
"orf19.4142",25.4652080531861,50.8929672709998
"orf19.4143",15.9157550332413,16.0218600667962
"orf19.4144",38.1978120797791,103.67085925574
"orf19.4145",55.1746174485699,82.9366874045923
"orf19.4146",60.479869126317,61.2600531965739
"orf19.4147",237.67527516307,294.048255343555
"orf19.4148",96.5555805349973,123.462568750018
"orf19.4149",0,0
"orf19.4149.1",2307.78447981999,1880.21240195638
"orf19.415",60.479869126317,62.2025155534442
"orf19.4150",659.973308711739,597.521134255813
"orf19.4151",7.42735234884594,2.8273870706111
"orf19.4152",15050.9990097685,12308.558380727
"orf19.4153",25.4652080531861,18.8492471374073
"orf19.4157",619.653395960862,280.853782347369
"orf19.4159",51.9914664419216,50.8929672709998
"orf19.416",1.06105033554942,2.8273870706111
"orf19.4160",51.9914664419216,85.7640744752034
"orf19.4161",50.9304161063722,38.6409566316851
"orf19.4162",43.5030637575262,27.3314083492407
"orf19.4163",10.6105033554942,31.1012577767221
"orf19.4164",281.178338920596,237.500513931333
"orf19.4166",120.959738252634,183.780159589722
"orf19.4167",22.2820570465378,20.7341718511481
"orf19.4168",46.6862147641745,50.8929672709998
"orf19.4169",0,0.942462356870367
"orf19.417",15.9157550332413,23.5615589217592
"orf19.4170",11.6715536910436,16.0218600667962
"orf19.4171",27.5873087242849,31.1012577767221
"orf19.4172",136.875493285875,120.635181679407
"orf19.4173",152.791248319117,70.6846767652775
"orf19.4174",190.989060398896,143.254278244296
"orf19.4175",218.576369123181,320.437201335925
"orf19.4176",101.860832212744,100.843472185129
"orf19.4177",68.9682718107123,78.2243756202405
"orf19.4179",0,0
"orf19.418",244.041577176367,263.889459923703
"orf19.4180",141.119694628073,107.440708683222
"orf19.4181",62.6019697974158,99.9010098282589
"orf19.4182",63.6630201329652,61.2600531965739
"orf19.4183",918.869590585798,736.063100715757
"orf19.4184",73.21247315291,66.9148273377961
"orf19.4185",90.1892785217007,96.1311604007775
"orf19.4186",79.5787751662065,126.289955820629
"orf19.4187",40.319912750878,51.8354296278702
"orf19.4188",51.9914664419216,58.4326661259628
"orf19.4189",2.12210067109884,0.942462356870367
"orf19.419",18.0378557043401,19.7917094942777
"orf19.4190",129.448140937029,89.5339239026849
"orf19.4191",336.352956369166,415.625899379832
"orf19.4191.1",67.9072214751629,78.2243756202405
"orf19.4192",28.6483590598344,64.087440267185
"orf19.4192.1",75.3345738240089,49.0080425572591
"orf19.4193",141.119694628073,215.823879723314
"orf19.4193.1",3988.48821133027,4552.09318368387
"orf19.4194",44.5641140930757,49.9505049141295
"orf19.4195",3.18315100664826,0
"orf19.4195.1",813.825607366406,802.035465696683
"orf19.4196",0,2.8273870706111
"orf19.4197",127.32604026593,186.607546660333
"orf19.4199",530.52516777471,928.325421517312
"orf19.420",0,0.942462356870367
"orf19.4200",1.06105033554942,3.76984942748147
"orf19.4201",46.6862147641745,82.9366874045923
"orf19.4203",35.0146610731309,49.0080425572591
"orf19.4204",346.96345972466,241.270363358814
"orf19.4205.1",192.050110734445,148.909052385518
"orf19.4206",35.0146610731309,32.9861824904629
"orf19.4207",0,0
"orf19.4208",72.1514228173606,71.6271391221479
"orf19.4209",36.0757114086803,35.813569561074
"orf19.4210",59.4188187907675,69.7422144084072
"orf19.4211",205.843765096588,478.770877290147
"orf19.4212",1.06105033554942,8.4821612118333
"orf19.4213",11.6715536910436,13.1944729961851
"orf19.4214",0,0
"orf19.4215",1920.50110734445,3307.10041025812
"orf19.4216",1745.4278019788,2411.76117123127
"orf19.4217",0,0
"orf19.4219",368.184466435649,266.716846994314
"orf19.422",123.081838923733,71.6271391221479
"orf19.4220",174.012255030105,147.966590028648
"orf19.4221",175.073305365654,307.24272833974
"orf19.4222",35.0146610731309,173.413073664148
"orf19.4223",552.807224821248,505.159823282517
"orf19.4225",386.222322139989,224.306040935147
"orf19.4225.1",1080.14924158931,1212.00659093529
"orf19.4227",1.06105033554942,5.6547741412222
"orf19.4228",400.015976502131,312.897502480962
"orf19.4229",98.6776812060961,114.980407538185
"orf19.423",109.28818456159,87.6489991889441
"orf19.4230",1201.10897984194,835.021648187145
"orf19.4231",5.3052516777471,30.1587954198517
"orf19.4232",90.1892785217007,108.383171040092
"orf19.4233",128.38709060148,116.865332251926
"orf19.4234",30.7704597309332,25.4464836354999
"orf19.4235",95.4945301994478,115.922869895055
"orf19.4236",68.9682718107123,88.5914615458145
"orf19.4239",1.06105033554942,0
"orf19.424",622.83654696751,425.992985305406
"orf19.4240",247.224728183015,324.207050763406
"orf19.4241",315.131949658178,342.113835543943
"orf19.4242",112.471335568239,114.037945181314
"orf19.4243",2.12210067109884,9.42462356870367
"orf19.4244",10.6105033554942,16.9643224236666
"orf19.4245",11.6715536910436,55.6052790553517
"orf19.4246",622.83654696751,2268.50689298697
"orf19.4247",132.631291943678,92.361310973296
"orf19.4248",393.649674488835,332.68921197524
"orf19.425",65.7851208040641,71.6271391221479
"orf19.4250",12.732604026593,12.2520106393148
"orf19.4251",27.5873087242849,0.942462356870367
"orf19.4252",27.5873087242849,27.3314083492407
"orf19.4253",62.6019697974158,58.4326661259628
"orf19.4255",2.12210067109884,20.7341718511481
"orf19.4257",20.159956375439,49.9505049141295
"orf19.4258",259.957332209608,244.097750429425
"orf19.426",124.142889259282,100.843472185129
"orf19.4261",343.780308718012,306.300265982869
"orf19.4262",11.6715536910436,3.76984942748147
"orf19.4263",120.959738252634,97.0736227576478
"orf19.4264",11.6715536910436,37.6984942748147
"orf19.4265",124.142889259282,509.872135066869
"orf19.4266",113.532385903788,113.095482824444
"orf19.4268",273.75098657175,195.089707872166
"orf19.4269",152.791248319117,186.607546660333
"orf19.427",327.864553684771,284.623631774851
"orf19.4270",21.2210067109884,34.8711072042036
"orf19.4271",164.46280201016,155.506288883611
"orf19.4273",43.5030637575262,50.8929672709998
"orf19.4274",10.6105033554942,48.0655802003887
"orf19.4275",58.3577684552181,94.2462356870367
"orf19.4278",565.539828847841,448.612081870295
"orf19.4279",74.2735234884594,91.4188486164256
"orf19.428",167.645953016808,140.426891173685
"orf19.4280",28.6483590598344,28.273870706111
"orf19.4281",748.040486562341,551.340478769165
"orf19.4282",111.410285232689,60.3175908397035
"orf19.4283",144.302845634721,210.169105582092
"orf19.4284",37.1367617442297,49.9505049141295
"orf19.4286",77.4566744951077,70.6846767652775
"orf19.4287",73.21247315291,113.095482824444
"orf19.4288",175.073305365654,147.966590028648
"orf19.429",204.782714761038,161.161063024833
"orf19.4290",444.580090595207,695.537219370331
"orf19.4292",88.0671778506019,74.454526192759
"orf19.4293",127.32604026593,134.772117032463
"orf19.4294",109.28818456159,91.4188486164256
"orf19.4295",55.1746174485699,68.7997520515368
"orf19.4297",73.21247315291,83.8791497614627
"orf19.4299",26.5262583887355,34.8711072042036
"orf19.430",39.2588624153286,36.7560319179443
"orf19.4301",9.54945301994478,2.8273870706111
"orf19.4304",251.468929525213,298.760567127906
"orf19.4305",0,1.88492471374073
"orf19.4305.1",22.2820570465378,28.273870706111
"orf19.4306",235.553174491971,209.226643225222
"orf19.4307",56.2356677841193,42.4108060591665
"orf19.4308",38.1978120797791,67.8572896946664
"orf19.4309",1522.60723151342,1948.06969165105
"orf19.431",213.271117445434,217.708804437055
"orf19.4310",0,0
"orf19.4311",222.820570465378,509.872135066869
"orf19.4312",148.547046976919,144.196740601166
"orf19.4315",571.906130861138,372.272630963795
"orf19.4316",13.7936543621425,33.9286448473332
"orf19.4317",12.732604026593,29.2163330629814
"orf19.4318",803.215104010911,887.799540171886
"orf19.432",639.813352336301,285.566094131721
"orf19.4320",0,0
"orf19.4321",3.18315100664826,3.76984942748147
"orf19.4322",11.6715536910436,27.3314083492407
"orf19.4323",0,4.71231178435184
"orf19.4324",43.5030637575262,39.5834189885554
"orf19.4325",3.18315100664826,2.8273870706111
"orf19.4326",102.921882548294,102.72839689887
"orf19.4328",970.86105702772,974.50607700396
"orf19.433",115.654486574887,57.4902037690924
"orf19.4330",54.1135671130204,83.8791497614627
"orf19.4332",20.159956375439,30.1587954198517
"orf19.4334",1.06105033554942,20.7341718511481
"orf19.4335",77.4566744951077,105.555783969481
"orf19.4336",3867.52847307764,2726.54359842597
"orf19.4337",72.1514228173606,74.454526192759
"orf19.4339",240.858426169718,165.873374809185
"orf19.434",79.5787751662065,88.5914615458145
"orf19.4340",100.799781877195,70.6846767652775
"orf19.4340.1",209.026916103236,134.772117032463
"orf19.4341",41.3809630864274,65.9723649809257
"orf19.4342",78.5177248306571,229.96081507637
"orf19.4346",279.056238249498,216.766342080184
"orf19.4347",526.280966432513,351.538459112647
"orf19.4348",54.1135671130204,54.6628166984813
"orf19.4349",11.6715536910436,32.9861824904629
"orf19.4353",56.2356677841193,53.7203543416109
"orf19.4354",91.2503288572502,73.5120638358886
"orf19.4355",14.8547046976919,29.2163330629814
"orf19.4356",23.3431073820873,41.4683437022962
"orf19.4357",25.4652080531861,35.813569561074
"orf19.4358",200.53851341884,255.40729871187
"orf19.4361",1.06105033554942,20.7341718511481
"orf19.4362",369.245516771198,229.96081507637
"orf19.4363",512.48731207037,364.732932108832
"orf19.4365",112.471335568239,91.4188486164256
"orf19.4366",1.06105033554942,8.4821612118333
"orf19.4367",74.2735234884594,42.4108060591665
"orf19.4368",181.439607378951,181.895234875981
"orf19.4369",111.410285232689,108.383171040092
"orf19.437",1500.32517446688,1194.09980615476
"orf19.4370",170.829104023457,281.79624470424
"orf19.4371",2277.01402008906,1916.02597151746
"orf19.4372",290.727791940541,343.998760257684
"orf19.4373",33.9536107375815,40.5258813454258
"orf19.4374",57.2967181196687,41.4683437022962
"orf19.4375",74.2735234884594,86.7065368320738
"orf19.4375.1",8138.25607366405,4968.66154542058
"orf19.4376",49.8693657708228,81.0517626908516
"orf19.4377",152.791248319117,2785.91872690881
"orf19.4378",28.6483590598344,30.1587954198517
"orf19.4379",81.7008758373054,65.0299026240553
"orf19.438",22.2820570465378,40.5258813454258
"orf19.4380.1",234.492124156422,205.45679379774
"orf19.4381",40.319912750878,70.6846767652775
"orf19.4382",180.378557043401,155.506288883611
"orf19.4383",1.06105033554942,0.942462356870367
"orf19.4384",11.6715536910436,18.8492471374073
"orf19.4384.1",132.631291943678,322.322126049666
"orf19.4388",137.936543621425,102.72839689887
"orf19.439",309.826697980431,179.06784780537
"orf19.4390",40.319912750878,52.7778919847406
"orf19.4391",2.12210067109884,35.813569561074
"orf19.4392",30.7704597309332,28.273870706111
"orf19.4393",1818.64027513171,2853.77601660347
"orf19.4394",1.06105033554942,0.942462356870367
